gcardId,relCode,phoneType1,phoneType2,city,state,zip,countryCode,jobTypeID,rentOwnFlag,DOB,Gender,CriminalQuestion,BrokenLease,Evicted,SuedForDamage,SuedForRent,MaritalStatus,ResidentDesignation,IsInternationalApplicant,PrefCommunicationType,County,status,trfsrcName,gcardPreferedFloorplanGroupId,gcardOccupantCount
137870720,H,M,,Spokane,WA,99217-7140,US,,R,8/7/1997,F,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,0
137870666,H,H,,Arvada,CO,80002-4538,US,,R,5/27/1961,,0,0,0,0,0,,,0,,,1,Apartment List,Z000000001,1
137870638,H,M,,Raleigh,NC,27607-7009,US,Unemploy,R,1/10/1998,,0,0,0,0,0,,,0,PHONE,,1,Affordable Housing Agency,Z000000001,1
137870636,H,H,W,Kingwood,TX,77345-5512,US,,N,12/9/1995,F,0,0,0,0,0,,,0,,,1,Non-Paid Social,NULL,0
137870311,H,H,,Phoenix,AZ,85016-3815,US,,R,1/30/1995,M,0,0,0,0,0,,,0,,,1,Apartment List,Z000000001,1
137870297,H,M,,Gaithersburg,MD,20877,US,,R,11/10/1992,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000003,2
137869980,H,,,Tampa,FL,33610-4004,,,R,1/1/2000,,,0,0,0,0,,,0,,,1,Corporate Housing Agency,Z000000002,1
137869640,H,H,W,Fort Worth,TX,76137,US,T0000020,R,9/27/1967,M,0,0,0,0,0,,,0,EMAIL,,1,In-House Transfer,Z000000001,2
137869263,H,M,,Raleigh,NC,27609-7405,,T0000004,R,7/25/1991,F,,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137868907,H,H,W,Fort Worth,TX,76137,US,Techno,R,7/23/1992,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,3
137868701,H,M,,Waco,TX,76704-8430,US,emp,R,11/22/1990,N,0,0,0,0,0,,,0,PHONE,,1,Preferred Employer,Z000000007,0
137868700,H,M,,Westminster,CO,80031-4308,US,,R,6/19/1990,M,0,0,0,0,0,,,0,EMAIL,,1,Non-Source,Z000000005,3
137868673,H,M,,Rathdrum,ID,83858-8561,US,SlfEmpyd,R,2/6/1995,,0,0,0,0,0,,,1,,,1,Online Business Listing,Z000000005,0
137868642,H,H,,Canyon Country,CA,91351-2705,,,R,2/16/1985,,,0,0,0,0,,,0,,,1,Property Website,Z000000001,3
137868367,H,M,,Houston,TX,77029-4517,US,emp,O,3/6/1977,,0,0,0,0,0,,,0,PHONE,,1,Online Business Listing,Z000000007,4
137868090,H,,,Marietta,GA,30067-4418,US,,R,1/10/1999,M,0,0,0,0,0,,,0,,,1,Apartment List,Z000000008,1
137868081,H,M,M,Houston,TX,77075,US,Mdcl,R,10/23/1964,F,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,1
137867897,H,,,Arden,NC,28704-5532,US,,R,3/20/1992,F,0,0,0,0,0,,,0,,,1,Greystar Property Referral,Z000000001,1
137867714,H,H,,Fort Worth,TX,76107-1205,US,,R,6/5/1955,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137867575,H,M,,Albuquerque,NM,87121-3564,US,,O,5/5/1975,F,0,0,0,0,0,,,0,,,1,Apartment List,Z000000003,2
137867442,H,M,,Chandler,AZ,85226-2986,US,emp,R,1/22/1997,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,2
137867383,H,,,Phoenix,AZ,85003-2429,US,,R,8/28/1965,M,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
137867192,H,M,,Chicago,IL,60611,US,,R,6/24/1993,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137867179,H,M,,Clinton,UT,84015-8280,US,emp,R,8/18/1984,,0,0,0,0,0,,,0,PHONE,,1,Apartments.com,Z000000007,0
137867164,H,H,,Trinity,FL,34655-5069,,,N,1/1/1950,,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,2
137866830,H,M,,Spokane Valley,WA,99216-3565,US,,R,10/5/1996,F,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,3
137866770,H,M,H,peach tree city,GA,30269,,,R,11/19/1958,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,1
137866448,H,M,,Conroe,TX,77303-4629,,,O,5/29/1997,M,,0,0,0,0,,,0,,,1,Property Website,Z000000059,2
137866444,H,M,,Eugene,OR,97405-1743,US,U0000035,R,6/27/1961,M,0,0,0,0,0,,,0,PHONE,,1,Craigslist.org,Z000000001,1
137866389,H,M,,Williston,ND,58801-5344,US,,R,9/12/1981,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137866232,H,H,,San Antonio,TX,78230,US,,N,1/1/2005,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137866011,H,M,,Nashville,TN,37203-4383,,emp,R,1/6/1983,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137865663,H,M,,Dania Beach,FL,33004-2253,US,emp,O,12/14/1993,M,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,0
137865661,H,M,,Falls Church,VA,22042-2355,US,,R,8/28/1994,,0,0,0,0,0,,,0,,,1,Property Web Site,Z000000001,3
137865605,H,M,,Monroe,NC,28110-9350,US,,R,1/1/1999,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,2
137865164,H,M,,Palm Bay,FL,32909-7243,US,,R,8/25/1963,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137865008,H,,,Fort Myers,FL,33916-7703,,,R,11/18/1996,,,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137864824,H,M,,Aurora,CO,80011-7069,US,Unemploy,R,6/19/2000,,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000005,0
137864195,H,M,,Seattle,WA,98121-4050,,emp,R,3/4/1989,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137864045,H,H,M,Boulder,CO,80303-2336,US,,R,9/14/2000,M,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137863868,H,M,,Des Moines,IA,50309-2075,US,emp,R,7/7/1998,F,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137863865,H,H,M,Fremont,CA,94555-2451,,,R,9/8/1996,F,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137863771,H,H,,Dallas,TX,75220-5153,US,Hsptlty,R,10/6/1975,F,0,0,0,0,0,,,0,PHONE,,1,In-House Transfer,Z000000005,1
137863770,H,H,W,Stevenson Ranch ,CA,91381,,,R,3/7/2023,,,0,0,0,0,,,0,,,1,Greystar.com,Z000000005,1
137863737,H,M,,Eugene,OR,97401-1522,US,T0000016,R,11/20/1998,F,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,1
137863735,H,M,,Thornton,CO,80260-4330,US,emp,R,7/26/1984,,0,0,0,0,0,,,0,PHONE,,1,Greystar.com,Z000000001,0
137863732,H,M,,Phoenix,AZ,85040,US,,R,9/18/1968,,0,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000001,3
137863698,H,H,,Avondale,AZ,85392-3843,,,R,3/1/2002,M,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000007,3
137863570,H,W,,Hamburg,NJ,07419-2220,US,T0000014,O,11/4/1986,M,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137863389,H,M,,Syracuse,UT,84075-8639,US,emp,R,7/15/1983,,0,0,0,0,0,,,0,EMAIL,,1,Live/Work in Area,Z000000005,0
137863183,H,M,,Allston,MA,02134-1773,US,SlfEmpyd,R,5/30/1992,,0,0,0,0,0,,,0,PHONE,,1,Affordable Housing Agency,Z000000001,1
137863079,H,M,,Cleveland,OH,44115-2111,US,emp,R,7/17/2004,,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000001,0
137863050,H,W,,Austin,TX,78754-4543,US,,R,1/1/2000,,0,0,0,0,0,,,0,,,1,Property Website,Z000000007,3
137863022,H,M,,Thornton,TX,76787,,emp,R,8/15/2003,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137862983,H,M,,Eugene,OR,97404-2850,,T0000006,R,10/27/1998,F,,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,3
137862927,H,M,,Corpus Christi,TX,78412-5506,,Unemploy,R,2/19/2001,M,,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,0
137862856,H,,,Albuquerque,NM,87106-4578,US,,R,7/4/1955,,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,1
137862804,H,H,,Houston,TX,77004-7788,,,R,1/1/1960,M,,0,0,0,0,,,0,,,1,Non-Source,Z000000005,4
137862775,H,,,Albuquerque,NM,87112-1506,US,,R,10/30/1976,,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000005,2
137862657,H,M,,Glendale,AZ,85307-4357,US,emp,R,2/20/2004,M,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000005,1
137862640,H,H,M,Orlando,FL,32832-2800,,T0000004,R,10/17/1981,M,,0,0,0,0,,,0,,,1,Property Website,Z000000003,2
137862505,H,H,M,Houston,TX,77002-1321,US,T0000015,R,12/30/1986,M,0,0,0,0,0,,,0,EMAIL,,1,Affordable Housing Agency,Z000000003,1
137862470,H,M,,Katy,TX,77449-1999,,T0000015,R,5/10/1971,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137862228,H,M,,Houston,TX,77064-4625,US,emp,R,2/28/1994,M,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,1
137862220,H,M,,Downingtown,PA,19335-2138,US,,R,1/1/1990,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137862195,H,M,,St. Michaels,AZ,86511,US,U0000008,O,3/12/2004,,0,0,0,0,0,,,0,,,1,Apartment List,Z000000001,1
137862142,H,H,,Fort Myers,FL,33967-5210,,,R,12/19/1993,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,4
137862085,H,M,,Atlanta,GA,30339-1300,US,emp,R,3/26/1994,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137862053,H,M,,Fort Worth,TX,76109-2348,US,T0000004,R,5/31/2000,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137861990,H,M,H,Indian Trail,NC,28079-3870,,,R,6/1/1991,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137861855,H,M,,Portland,OR,97222-2129,US,,R,3/24/2004,,0,0,0,0,0,,,0,EMAIL,,1,Non-Source,Z000000005,1
137861764,H,,,Hilton Head,SC,29926,,,N,1/1/1960,M,,0,0,0,0,,,0,,,1,Greystar.com,Z000000007,3
137861711,H,M,,Katy,TX,77449-5143,US,emp,R,8/20/1997,,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,1
137861586,H,M,W,Fayetteville,GA,30214,US,emp,R,9/25/1997,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,2
137861533,H,H,,Sullivans Island,SC,29482-9749,,,R,4/18/2004,M,,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000005,2
137861467,H,,,Queen Creek,AZ,85142-8022,US,,R,1/1/1900,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137861252,H,,,Queen Creek,AZ,85142-8022,,,R,1/1/1900,,,0,0,0,0,,,0,,,1,Property Website,Z000000001,2
137861222,H,,,Boston,MA,02125-2767,US,,R,1/1/1985,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000005,2
137861121,H,H,H,Magnolia,TX,77354-2823,,,O,2/13/2004,M,,0,0,0,0,,,0,,,1,Apartment List,Z000000005,2
137861078,H,H,M,Houston,TX,77095-3983,,T0000012,R,1/24/2001,F,,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137861075,H,H,,Roslindale,MA,02131-3636,US,,R,6/12/1985,F,0,0,0,0,0,,,0,EMAIL,,1,Affordable Housing Agency,Z000000012,1
137861003,H,M,,San Antonio,TX,78207-1647,,emp,R,9/19/1997,F,,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000012,0
137860998,H,H,,Cheney,WA,99004-1426,US,T0000003,R,7/13/2000,M,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
137860837,H,H,M,Albuquerque,NM,87111-6123,,U0000035,R,5/11/1961,M,,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,1
137860835,H,M,,Williston,ND,58801-8943,,,O,3/18/1993,F,,0,0,0,0,,,0,,,1,Property Website,Z000000007,0
137860767,H,M,,Houston,TX,77077-6227,,emp,R,11/21/1959,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137860725,H,M,,Phoenix,AZ,85020-1547,US,emp,R,11/17/1959,,0,0,0,0,0,,,0,PHONE,,1,Zillow Rental Network,Z000000005,0
137860725,H,M,,Phoenix,AZ,85020-1547,US,emp,R,11/17/1959,,0,0,0,0,0,,,0,PHONE,,1,Zillow Rental Network,Z000000005,0
137860688,H,H,,Derwood,MD,20855-1500,US,,O,4/27/1974,M,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000007,1
137860603,H,H,,Columbia,MD,21044-1614,,,R,6/28/1980,,,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000007,3
137860395,H,H,,Atlanta,GA,30305-1578,US,,R,1/1/1960,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137860364,H,M,,Albuquerque,NM,87108-2072,US,,R,2/6/2001,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000007,0
137860228,H,,,Albuquerque,NM,87106-1059,,,R,1/20/1989,,,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,1
137860047,H,M,,Charlotte,NC,28277-4470,US,U0000008,R,1/5/1935,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,1
137859969,H,M,,Newark,NJ,07103-3123,US,,R,1/2/1946,M,0,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000005,4
137859927,H,M,,Chelsea,MA,02150-1976,,emp,R,5/14/2000,F,,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000029,2
137859890,H,M,,Nashville,TN,37209-4822,US,emp,R,10/17/1998,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,0
137859592,H,M,H,Laurel,MD,20708-2601,,,R,7/4/1966,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137859456,H,,,Chandler,AZ,85226-1354,,,R,10/21/1975,F,,0,0,0,0,,,0,,,1,Non-Source,Z000000005,2
137859369,H,,,Gardner,MA,01440-2817,US,,R,1/1/1994,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000095,0
137859012,H,M,,Winter Garden,FL,34787-8879,,emp,R,3/14/1981,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,4
137858876,H,H,M,Oklahoma City,OK,73102,US,,R,1/1/1999,,0,0,0,0,0,,,0,,,1,Corporate Housing Agency,Z000000005,1
137858756,H,M,,Phoenix,AZ,85037-3820,US,emp,N,12/18/1987,M,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000005,0
137858743,H,M,,Pawleys Island,SC,29585-7655,,emp,R,6/3/1998,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137858738,H,M,,Jersey City,NJ,07306-5194,US,emp,R,1/25/1997,M,0,0,0,0,0,,,0,EMAIL,,1,Apartment Locator,Z000000003,0
137858643,H,M,H,San Jose,CA,95128-3678,US,,R,7/3/1991,M,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000001,0
137858474,H,M,,Denver,CO,80237-3044,US,emp,R,1/14/1993,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137858457,H,M,,Ellensburg,WA,98926-7610,US,Student,R,2/4/2004,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000007,0
137858409,H,M,,Alexandria,VA,22304-4141,US,emp,R,12/29/1977,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,0
137858402,H,M,,Jacksonville,FL,32218-2797,,emp,R,2/23/1996,N,,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137858398,H,,,Cedar Park,TX,78613-7979,,,R,1/1/2001,F,,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,1
137858393,H,M,,Westerville,OH,43081-8259,US,emp,O,7/13/1990,,0,0,0,0,0,,,0,TEXT,,1,Friend/Family Referral,Z000000029,0
137858319,H,M,,Seattle,WA,98103-6711,US,Retired,O,1/22/1951,M,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,0
137858296,H,H,,Riverside,CA,92508-5013,,T0000019,R,8/18/1993,M,,0,0,0,0,,,0,,,1,Non-Paid Social,Z000000005,2
137858245,H,H,,Houston,TX,77056-7402,,,R,1/1/2001,,,0,0,0,0,,,0,,,1,Greystar.com,Z000000007,4
137858227,H,,,Espanola,NM,87532-2911,US,,R,2/2/1958,,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,2
137858117,H,H,,Lakewood,CO,80214,,,R,4/12/1964,M,,0,0,0,0,,,0,,,1,Employee Referral,Z000000005,2
137858045,H,,,Albuquerque,NM,87102-4771,US,,R,10/16/2003,,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,2
137858020,H,H,,Charlotte,NC,28202-3240,US,,R,2/1/2000,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137857886,H,M,,Redmond,WA,98052-4346,US,emp,R,6/30/1987,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000007,0
137857829,H,M,,Yakima,WA,98901-9799,US,Student,R,1/1/2004,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000045,0
137857733,H,M,,Florence,SC,29501-5600,US,T0000004,R,1/1/1983,M,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,0
137857599,H,H,,Albuquerque,NM,87108-4238,US,,R,9/17/1971,M,0,0,0,0,0,,,0,EMAIL,,1,Employee Referral,Z000000001,1
137857469,H,M,,Falls Church,VA,22042,,,R,1/1/2000,,,0,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
137857457,H,M,H,Los Angeles,CA,90015-1392,US,,R,1/12/1979,N,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,2
137857381,H,M,,Goodyear,AZ,85338-7551,US,,O,9/12/1992,F,0,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000005,2
137857345,H,H,,Albuquerque,NM,87108-4011,US,T0000004,R,2/2/1997,F,0,0,0,0,0,,,0,,,1,Employee Referral,Z000000007,3
137857333,H,M,,Wilmington,NC,28412-7666,,,O,10/29/1956,F,,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137857149,H,H,,Salt Lake Cty,UT,84116-3199,US,,R,6/8/1957,M,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000005,3
137856991,H,M,,Jefferson,GA,30549-5544,,emp,R,7/18/2001,F,,0,0,0,0,,,0,,,1,Apartment List,Z000000001,0
137856907,H,M,,Dorchester,MA,02121-3399,US,T0000007,R,5/28/1992,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137856891,H,H,M,Asheville,NC,28801-4076,US,Unemploy,R,10/16/1975,F,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000001,1
137856710,H,M,,Royse City,TX,75189-0290,US,emp,R,7/3/1989,,0,0,0,0,0,,,0,PHONE,,1,Apartment Locator,Z000000001,1
137856656,H,M,,Vancouver,WA,98684-5506,US,,R,1/18/2005,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137856380,H,,,Miami,FL,33127-4324,,,R,1/1/1999,,,0,0,0,0,,,0,,,1,Airbnb,Z000000005,1
137856292,H,,,Chicago,IL,60605-2998,US,T0000003,R,9/18/1992,F,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000012,1
137856216,H,H,M,Conroe,TX,77303-2024,US,T0000006,O,10/7/1995,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137856193,H,H,W,Greenville,SC,29601,US,Unemploy,R,8/3/1992,F,0,0,0,0,0,,,0,PHONE,,1,Employee Referral,Z000000001,1
137856177,H,M,,San Francisco,CA,94103-5816,US,emp,R,11/25/1986,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137855842,H,M,,St Petersburg,FL,33713-8314,US,Retired,R,8/5/1964,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,1
137855584,H,M,,Belvidere,IL,61008-1481,US,,R,1/21/1964,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,1
137855449,H,,,Phoenix,AZ,85022-6679,US,,R,1/1/1995,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,3
137855367,H,M,,Wheeling,IL,60090-2640,US,emp,R,4/28/1996,N,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000012,1
137855120,H,M,,Charlotte,NC,28216-9069,,emp,R,5/30/1992,,,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137855102,H,M,,Allen,TX,75013-2846,US,,R,4/30/1991,,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137855007,H,M,,Phoenix,AZ,85022-2600,US,,R,2/26/1993,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,4
137854917,H,M,,Pleasant Grove,UT,84062-5538,US,emp,R,10/22/1990,,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000005,2
137854746,H,M,,Fridley,MN,55432-3554,US,emp,R,5/1/2002,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,0
137853697,H,,,Orlando,FL,32803-1862,,,R,1/1/1989,,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137853164,H,M,,Austin,TX,78703-4829,US,emp,R,2/1/1972,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137853082,H,M,,Denver,CO,80204-2215,US,emp,R,10/2/1998,,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000005,0
137852037,H,M,,Schertz,TX,78154-1172,US,emp,R,7/1/1960,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,0
137851889,H,M,,Buffalo,NY,14221-7236,US,Techno,R,7/8/1990,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137851167,H,M,,Augusta,GA,30909,,Unemploy,R,12/28/1997,,,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,0
137851127,H,H,,North Hollywood,CA,91601-3645,US,,R,4/23/1994,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137851046,H,M,,Edmonds,WA,98026-4811,US,,R,4/1/1996,,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,1
137850978,H,M,,Sunnyvale,CA,94086-4950,US,,R,10/9/1999,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,2
137850904,H,M,,Canoga Park,CA,91304-5548,US,emp,R,10/26/1994,N,0,0,0,0,0,,,0,PHONE,,1,Apartments.com,Z000000005,0
137850711,H,,,Northglenn,CO,80233-3076,US,,R,4/12/1985,F,0,0,0,0,0,,,0,,,1,Property Signage,Z000000001,2
137850705,H,M,H,Coeur D Alene,ID,83814-5008,,SlfEmpyd,O,7/31/1975,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137850687,H,M,,Phoenix,AZ,85053-1921,US,,R,11/25/1996,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
137850420,H,M,,Aurora,CO,80015-1031,US,emp,R,4/30/2001,,0,0,0,0,0,,,0,EMAIL,,1,Local Internet Source,Z000000005,0
137850419,H,M,,Chicago,IL,60614-0051,US,T0000014,R,8/6/1990,M,0,0,0,0,0,,,0,EMAIL,,1,Affordable Housing Agency,Z000000001,0
137850209,H,M,,Plant City,FL,33563-5317,,emp,R,10/10/1990,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,1
137849884,H,M,,Arlington,TX,76011-4482,,,R,3/7/1945,F,,0,0,0,0,,,0,,,1,Apartment List,Z000000001,1
137849731,H,M,,Braselton,GA,30517-3401,,,R,3/8/1987,,,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137849724,H,M,,Hingham,MA,02043-1567,US,,R,3/9/1965,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137849557,H,M,,Atlanta,GA,30315-2361,,emp,R,2/12/1999,M,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,2
137849469,H,H,M,Charlotte,NC,28206-2283,US,Rstrnt,R,12/14/2000,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137849410,H,M,,Alpharetta,GA,30004-5027,US,emp,R,4/9/1988,,0,0,0,0,0,,,0,PHONE,,1,Apartment List,Z000000001,0
137849356,H,M,,Williston,ND,58801-2216,US,,R,12/12/1975,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137849261,H,M,,Amesbury,MA,01913-2548,US,,R,1/1/2000,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000095,0
137849072,H,,,Santa Clarita,CA,91321-3141,,,R,2/6/1982,F,,0,0,0,0,,,0,,,1,Local ILS,Z000000001,2
137849070,H,M,,Orlando,FL,32812-5990,US,,R,5/26/2002,F,0,0,0,0,0,,,0,,,1,Non-Paid Referral,Z000000001,1
137849067,H,M,,Litchfield Park,AZ,85340-4185,US,SlfEmpyd,R,1/11/1990,,0,0,0,0,0,,,0,PHONE,,1,Live/Work in Area,Z000000005,0
137848472,H,H,,Carrollton,TX,75006-4957,US,T0000001,R,8/7/1982,F,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,2
137848325,H,M,,El Paso,TX,79936,US,emp,O,5/11/1998,N,0,0,0,0,0,,,0,TEXT,,1,Apartment Locator,Z000000012,0
137848178,H,M,,Rochester,NY,14609-5611,US,emp,R,12/9/2001,,0,0,0,0,0,,,0,PHONE,,1,Apartment List,Z000000001,0
137848036,H,M,,Orlando,FL,32812-8341,US,emp,R,5/30/1976,N,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,0
137847853,H,H,M,Doraville,GA,30340-2131,US,,R,3/1/1975,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,2
137847272,H,M,,Rio Rancho,NM,87124-2375,,emp,R,3/7/1965,F,,0,0,0,0,,,0,,,1,Employee Referral,Z000000005,0
137847181,H,,,Westminster,CO,80234-2510,US,,R,2/20/1990,F,0,0,0,0,0,,,0,,,1,Event Marketing,Z000000005,0
137847129,H,M,,Seattle,WA,98104-4800,US,,R,8/7/1994,F,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,0
137847004,H,M,,Lakewood,CO,80226-4433,US,Unemploy,R,11/15/2000,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,2
137846901,H,M,,East Wenatchee,WA,98802-8550,US,Student,R,8/19/2003,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000007,0
137846801,H,M,,Parma,OH,44134,US,,R,9/13/1994,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,1
137846729,H,M,,Austin,TX,78717-6059,US,,R,6/29/1995,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000012,1
137846724,H,,,Houston,TX,77095-5610,,,R,1/1/1995,F,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137846641,H,,,Houston,TX,77024-1639,,,R,1/1/1998,,,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
137846538,H,M,H,Spokane Valley,WA,99216-1279,,T0000012,N,10/29/1979,F,0,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000005,3
137846399,H,,,Woodstock,GA,30189-7001,US,,R,3/31/1980,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000005,4
